Date,Open,High,Low,Close,Adj Close,Volume
2015-12-29,182.820007,184.179993,182.500000,183.529999,169.353058,1848900
2015-12-30,183.279999,183.529999,181.839996,182.009995,167.950500,1514300
2015-12-31,181.160004,182.889999,180.029999,180.229996,166.307968,1773900
2016-01-04,175.789993,177.190002,173.759995,177.139999,163.456665,3745500
2016-01-05,176.710007,177.500000,172.919998,174.089996,160.642242,4521600
2016-01-06,171.309998,172.020004,169.100006,169.839996,156.720551,5539400
2016-01-07,166.669998,169.500000,163.600006,164.619995,151.903793,5687900
2016-01-08,166.750000,168.419998,163.630005,163.940002,151.276291,4929800
2016-01-11,165.000000,166.460007,163.339996,165.729996,152.928070,4386500
2016-01-12,166.889999,168.179993,163.300003,165.710007,152.909592,4441300
2016-01-13,166.460007,167.100006,157.919998,158.990005,146.708694,5252500
2016-01-14,160.300003,162.509995,156.759995,161.389999,148.923294,4272500
2016-01-15,156.699997,157.990005,153.809998,155.610001,143.589737,6237200
2016-01-19,157.559998,158.759995,155.279999,156.820007,144.706299,5860600
2016-01-20,154.100006,158.369995,151.649994,153.750000,141.873474,9369100
2016-01-21,153.970001,155.160004,151.490005,151.649994,139.935654,5738800
2016-01-22,154.580002,156.990005,153.860001,156.860001,144.743195,5583800
2016-01-25,156.399994,156.529999,151.119995,151.119995,139.446579,5051700
2016-01-26,151.119995,156.100006,151.119995,154.449997,142.519409,5237700
2016-01-27,153.589996,158.429993,153.190002,153.720001,141.845764,5153100
2016-01-28,155.009995,158.050003,152.529999,157.059998,144.927750,4292900
2016-01-29,158.639999,161.589996,157.779999,161.559998,149.080185,4887900
2016-02-01,160.410004,161.000000,158.449997,159.649994,147.317642,2963500
2016-02-02,157.000000,157.000000,150.160004,151.699997,139.981796,6316200
2016-02-03,152.500000,153.839996,147.009995,152.679993,140.886093,5893200
2016-02-04,152.300003,157.949997,152.009995,156.490005,144.401779,4573100
2016-02-05,157.570007,159.699997,155.690002,156.470001,144.383362,4596100
2016-02-08,153.830002,153.830002,145.250000,149.250000,137.721008,8680000
2016-02-09,145.520004,149.949997,145.100006,148.250000,136.798279,6919400
2016-02-10,150.000000,153.380005,147.210007,147.229996,135.857071,7609600
2016-02-11,143.410004,144.410004,139.050003,140.690002,129.822266,10252200
2016-02-12,143.750000,146.509995,143.699997,146.130005,134.842041,9009300
2016-02-16,149.600006,150.479996,147.449997,149.020004,137.508865,10198000
2016-02-17,150.800003,151.869995,150.309998,150.940002,139.280518,5578800
2016-02-18,151.250000,152.000000,147.369995,147.729996,136.318451,5895500
2016-02-19,147.000000,147.729996,145.429993,146.910004,135.561798,5257300
2016-02-22,149.199997,149.990005,148.229996,148.789993,137.296585,4287900
2016-02-23,148.000000,148.050003,144.050003,144.910004,133.716309,4249600
2016-02-24,143.080002,145.639999,140.259995,145.559998,134.316086,5714700
2016-02-25,146.000000,149.070007,145.229996,148.250000,136.798279,4299600
2016-02-26,149.720001,151.970001,149.009995,150.250000,138.643829,5924500
2016-02-29,149.750000,150.289993,148.320007,149.529999,138.578918,5506400
2016-03-01,150.949997,154.770004,150.679993,154.649994,143.323975,6490400
2016-03-02,154.750000,155.410004,153.449997,154.199997,142.906921,5047500
2016-03-03,154.000000,155.660004,153.360001,155.330002,143.954178,3615800
2016-03-04,156.369995,158.850006,155.289993,156.839996,145.353561,5256700
2016-03-07,156.000000,156.369995,154.410004,155.350006,143.972672,2771900
2016-03-08,154.000000,154.229996,151.500000,151.600006,140.497330,3830400
2016-03-09,152.110001,152.500000,149.179993,149.910004,138.931122,3250900
2016-03-10,150.410004,153.600006,148.839996,151.020004,139.959808,4631800
2016-03-11,153.279999,154.160004,152.369995,153.940002,142.665924,4058700
2016-03-14,153.660004,154.449997,152.130005,153.490005,142.248962,3317900
2016-03-15,152.649994,152.740005,150.899994,152.029999,140.895828,3731400
2016-03-16,150.919998,152.850006,149.710007,150.539993,139.514923,4310300
2016-03-17,150.389999,153.979996,148.750000,152.910004,141.711411,4431700
2016-03-18,153.910004,158.179993,153.869995,157.600006,146.057938,7413200
2016-03-21,157.240005,158.899994,155.750000,156.289993,144.843842,4410200
2016-03-22,155.500000,155.589996,153.360001,154.199997,142.906921,3521500
2016-03-23,154.250000,155.550003,153.589996,154.080002,142.795700,3633400
2016-03-24,152.399994,153.039993,150.130005,153.000000,141.794800,3693400
2016-03-28,153.139999,154.639999,152.380005,153.839996,142.573288,2308600
2016-03-29,152.869995,155.350006,151.500000,155.029999,143.676147,2919500
2016-03-30,156.130005,158.020004,154.889999,156.500000,145.038498,3130600
2016-03-31,156.179993,157.479996,156.059998,156.979996,145.483322,2927300
2016-04-01,156.460007,160.009995,155.089996,159.820007,148.115326,3373400
2016-04-04,159.970001,160.000000,157.389999,157.770004,146.215454,2478100
2016-04-05,156.440002,156.529999,154.550003,155.350006,143.972672,2822700
2016-04-06,155.259995,156.270004,153.919998,155.190002,143.824448,2927400
2016-04-07,153.649994,154.029999,149.369995,150.410004,139.394501,4786800
2016-04-08,152.070007,152.869995,150.009995,150.279999,139.273987,3122200
2016-04-11,151.179993,153.899994,150.410004,152.199997,141.053391,3464300
2016-04-12,152.669998,155.089996,151.300003,154.309998,143.008835,2732900
2016-04-13,156.529999,159.990005,156.380005,159.850006,148.143158,5151100
2016-04-14,159.529999,162.270004,159.149994,160.910004,149.125504,3067100
2016-04-15,161.229996,161.779999,158.199997,158.520004,146.910553,3467900
2016-04-18,157.610001,160.000000,157.149994,159.020004,147.373917,3031500
2016-04-19,157.750000,163.699997,157.000000,162.649994,150.738037,5832200
2016-04-20,162.000000,167.449997,161.940002,166.979996,154.750961,4802200
2016-04-21,166.550003,168.899994,165.009995,165.320007,153.212524,4165100
2016-04-22,165.789993,167.490005,165.660004,166.750000,154.537781,2680300
2016-04-25,166.000000,167.389999,164.059998,165.089996,152.999359,2473000
2016-04-26,165.380005,166.000000,164.220001,165.839996,153.694458,2251600
2016-04-27,165.830002,168.660004,164.929993,166.919998,154.695343,3323600
2016-04-28,165.350006,167.320007,164.009995,164.289993,152.257980,2528000
2016-04-29,163.800003,164.679993,162.559998,164.110001,152.091171,2890800
2016-05-02,165.080002,167.190002,163.990005,166.179993,154.009552,1998400
2016-05-03,163.660004,164.110001,161.369995,163.139999,151.192184,2777000
2016-05-04,161.199997,162.600006,159.089996,160.070007,148.347061,3203900
2016-05-05,160.779999,160.820007,158.500000,159.529999,147.846558,2366200
2016-05-06,158.190002,160.169998,157.009995,158.850006,147.216385,2307000
2016-05-09,158.199997,159.850006,156.789993,157.509995,145.974518,2097900
2016-05-10,158.669998,161.500000,158.389999,161.419998,149.598160,2379600
2016-05-11,161.360001,162.529999,159.279999,159.419998,147.744644,2096900
2016-05-12,160.320007,161.470001,157.309998,158.070007,146.493515,2448100
2016-05-13,157.880005,159.720001,155.259995,155.339996,143.963425,2550100
2016-05-16,155.339996,156.899994,154.600006,155.380005,144.000504,3177700
2016-05-17,154.740005,157.110001,153.770004,154.649994,143.323975,2701500
